request_id,token_index,gpu_step_ms_eager,stream_itl_ms_eager,effective_sequence_length_eager,gpu_step_ms_flash,stream_itl_ms_flash,effective_sequence_length_flash,gpu_tpot_speedup_eager_over_flash,stream_itl_speedup_eager_over_flash
req_0884,2,18.69414329528809,18.99048299947026,3884,15.697664260864258,15.993757000046571,3884,1.1908869360834997,1.1873684838037093
req_0884,3,17.71126365661621,17.89972200003831,3885,16.1246395111084,16.285650999975587,3885,1.0983974956100429,1.0991100079490308
req_0884,4,17.805376052856445,17.958363000616373,3886,15.243264198303224,15.405284000053143,3886,1.1680815749974613,1.1657274867866392
req_0884,5,17.428319931030273,17.567875999702665,3887,15.041536331176758,15.194868999969913,3887,1.1586795090144084,1.1561715997510378
req_0884,6,18.0449275970459,18.19663700007368,3888,14.31942367553711,14.46217499994873,3888,1.2601713592617092,1.258222708557889
req_0884,7,17.169408798217773,17.321180000180902,3889,14.69337558746338,14.825542000039604,3889,1.1685135723929212,1.1683336771184913
req_0884,8,18.12188720703125,18.25939999980619,3890,15.171584129333496,15.316392000045198,3890,1.1944624274266449,1.1921476023695599
req_0884,9,17.341440200805664,17.49404299971502,3891,14.58073616027832,14.72635999994054,3891,1.1893391396826871,1.1879407402634226
req_0884,10,17.654752731323242,17.800460000216844,3892,14.333951950073242,14.483444999996207,3892,1.2316737765562993,1.2290211341446393
req_0884,11,17.85139274597168,18.01822400011588,3893,14.748384475708008,14.886822999983451,3893,1.2103964861625776,1.2103471640749615
req_0884,12,18.30182456970215,18.478703999790014,3894,14.716927528381348,14.868523000018286,3894,1.2435900451644806,1.2428069687733805
req_0884,13,17.82169532775879,17.991603999689687,3895,14.768128395080566,14.912462999973286,3895,1.2067673608319522,1.2064810487524373
req_0884,14,18.07872009277344,18.2351480007128,3896,14.744319915771484,14.878074000080233,3896,1.2261481164306036,1.2256390175646703
req_0884,15,17.825759887695312,17.989414000112447,3897,14.738431930541992,14.87215199995262,3897,1.209474655899828,1.2096039631769335
req_0884,16,18.112512588500977,18.27592899917363,3898,16.072704315185547,16.207161000011183,3898,1.1269113295009237,1.127645304391128
req_0884,17,17.79199981689453,17.966784000236657,3899,15.048704147338867,15.195669000036103,3899,1.1822944781621463,1.1823621585988726
req_0884,18,18.61324882507324,18.79562900012388,3900,14.582783699035645,14.735850999954891,3900,1.2763851682380867,1.2755034643185126
req_0884,19,18.354272842407227,18.513854000048013,3901,14.634048461914062,14.791250000030232,3901,1.2542170329813556,1.2516760922849774
req_0884,20,17.69254493713379,17.852971000138496,3902,14.51088047027588,14.683040000022627,3902,1.2192606074714236,1.215890646631146
req_0884,21,17.853439331054688,18.011934999776713,3903,14.683263778686523,14.842221999970208,3903,1.2159040115433892,1.2135605436849595
req_0884,22,17.704864501953125,17.860781000308634,3904,15.636480331420898,15.80130199999985,3904,1.1322793957906172,1.1303360318224918
req_0884,23,17.460159301757812,17.6113349998559,3905,14.714431762695312,14.871031999973638,3905,1.1866009903300236,1.184271205918131
req_0884,24,17.880735397338867,18.035334999694896,3906,14.527104377746582,14.66784000001553,3906,1.2308533712148142,1.2295835651108684
req_0884,25,18.23539161682129,18.38897200013889,3907,14.644224166870115,14.784650000024158,3907,1.2452275661059282,1.2437881180892914
req_0884,26,17.70355224609375,17.866860999674827,3908,14.521344184875488,14.67944000000898,3908,1.2191400479669539,1.2171350541753565
req_0884,27,18.27129554748535,18.419812000502134,3909,14.920703887939451,15.079926999987949,3909,1.2245598923958416,1.2214788573258248
req_0884,28,18.51903915405273,18.66001700000197,3910,14.422911643981934,14.568797000038105,3910,1.2840014285035115,1.2808207156674065
req_0884,29,17.662080764770508,17.808960000365914,3911,15.624192237854004,15.777390999915042,3911,1.1304316086164854,1.1287645720678288
req_0884,30,17.80601692199707,17.970483999306452,3912,15.172608375549316,15.368723000051432,3912,1.173563337381824,1.1692893416874202
req_0884,31,17.696767807006836,17.878761000247323,3913,14.838815689086914,15.031335999992734,3913,1.1925997450067245,1.1894325960284544
req_0884,32,17.774463653564453,17.934073000105855,3914,15.130623817443848,15.308271999970202,3914,1.1747343578175915,1.1715282430401526
req_0884,33,17.439136505126953,17.617245999645093,3915,15.177727699279783,15.342012000019167,3915,1.1489952152689153,1.1483008877599028
req_0884,34,18.166784286499023,18.31531000061659,3916,14.63759994506836,14.79596199999378,3916,1.241104030351622,1.2378586806741116
req_0884,35,17.62713623046875,17.781169000045338,3917,14.727168083190918,14.886962999980824,3917,1.1969128165643574,1.1944121175063203
req_0810,2,18.50934410095215,18.8371329995789,3191,16.405439376831055,16.662969000094563,3191,1.1282443387095369,1.1304787879922238
req_0810,3,18.41152000427246,18.5589880002226,3192,14.87769603729248,15.017465999903834,3192,1.2375249472849885,1.235826869882139
req_0810,4,17.632287979125977,17.7999709994765,3193,14.498368263244627,14.654548000066823,3193,1.2161567190858484,1.2146380085824096
req_0810,5,18.433727264404297,18.62470900050539,3194,14.579392433166504,14.732300999980907,3194,1.2643686867547106,1.264209100841038
req_0810,6,18.119647979736328,18.27515199966001,3195,14.798784255981444,14.953443999957017,3195,1.224401117437241,1.2221366529150437
req_0810,7,18.46272087097168,18.639799000084167,3196,14.807040214538574,14.954605000070842,3196,1.2468880075603297,1.2464253652969015
req_0810,8,18.127872467041016,18.297571999937645,3197,14.699456214904783,14.850691999981793,3197,1.2332342232265658,1.2321023154988386
req_0810,9,17.89321517944336,18.061116999888327,3198,14.787424087524414,14.954154999941238,3198,1.2100292162810955,1.2077658015420663
req_0810,10,17.762304306030273,17.91646400033642,3199,14.756447792053224,14.89858299999014,3199,1.2036978381474566,1.2025616127619838
req_0810,11,18.716575622558597,18.86815400030173,3200,15.411199569702148,15.565768000101343,3200,1.2144788300162368,1.2121569587943803
req_0810,12,17.78995132446289,17.94786399932491,3201,15.191136360168455,15.343710999900397,3201,1.1710744280532295,1.1697211971368215
req_0810,13,17.63225555419922,17.772602000150073,3202,14.378911972045898,14.530897000099683,3202,1.226257980331068,1.2230904946905996
req_0810,14,17.577791213989258,17.7296000001661,3203,14.528512001037598,14.67021799999202,3203,1.209882416914677,1.2085437312639624
req_0810,15,17.898496627807617,18.05180700011988,3204,15.113216400146484,15.254070999958458,3204,1.1842943390682963,1.1834091371522422
req_0810,16,17.245759963989258,17.388883999956306,3205,15.104928016662598,15.24091999999655,3205,1.1417306951059323,1.1409340118549434
req_0725,2,18.940927505493164,19.20436399996106,1522,16.13395118713379,16.404204000082245,1522,1.1739794725917996,1.1706977065065014
req_0725,3,18.227872848510746,18.38963499994861,1523,15.371264457702637,15.532616999962556,1523,1.1858408199708415,1.183936679826261
req_0725,4,18.120256423950195,18.32063399979233,1524,15.37939167022705,15.54781599998023,1524,1.1782167209532208,1.1783413181514129
req_0725,5,18.353120803833008,18.53589800066402,1525,15.247360229492188,15.413784999964264,1525,1.2036916900758667,1.202553298927356
req_0725,6,18.808576583862305,18.990437999491405,1526,15.046463966369627,15.23120900003505,1526,1.250033006153564,1.2468109392660625
req_0725,7,18.79756736755371,18.96684799976356,1527,14.998751640319824,15.152639999996609,1527,1.253275460407109,1.2517190403631184
req_0725,8,17.561504364013672,17.71891200041864,1528,16.066560745239258,16.2198890000127,1528,1.0930468967490374,1.0924188199071379
req_0725,9,17.43769645690918,17.610918999707792,1529,15.035072326660156,15.196009999954184,1529,1.1598013017861375,1.1589173078828514
req_0725,10,18.18905639648437,18.36423500026285,1530,14.873600006103516,15.038516000004163,1530,1.2229088041241076,1.221146754125059
req_0725,11,17.873151779174805,18.03197800018097,1531,15.213215827941896,15.373484000065218,1531,1.1748437661909352,1.1729272297746218
req_0725,12,18.033344268798828,18.20699200015952,1532,15.08556842803955,15.25261999995564,1532,1.195403696905464,1.1936960338756537
req_0725,13,17.873920440673828,18.03815799939912,1533,15.274687767028809,15.448354999989531,1533,1.1701660101527964,1.16764263893543
req_0725,14,18.19932746887207,18.35773499988136,1534,16.48521614074707,16.65415800005121,1534,1.10397869906529,1.1022913917248118
req_0725,15,18.38489532470703,18.580529000246315,1535,15.78700828552246,15.956835999986652,1535,1.1645585403009495,1.1644243884101997
req_0725,16,18.466815948486328,18.659051999748044,1536,14.963711738586426,15.126858000030552,1536,1.2341066355125356,1.2335048031594107
req_0725,17,18.32953643798828,18.490517000827825,1537,14.871520042419434,15.03666600001452,1537,1.2325260891761718,1.2296952662784404
req_0725,18,18.319360733032227,18.48117800000182,1538,15.033344268798828,15.21679999996195,1538,1.2185818674460485,1.214524604387784
req_0725,19,18.70947265625,18.8762849993509,1539,15.627264022827148,15.798831999973116,1539,1.1972327740108946,1.1947899059489349
req_0753,2,19.344383239746094,19.588719999774185,1770,15.484576225280762,15.758121999965624,1770,1.2492678493947835,1.2430872155842503
req_0753,3,18.545663833618164,18.72777400058112,1771,16.234495162963867,16.388903000006394,1771,1.1423615977863495,1.1427106500400799
req_0753,4,18.540191650390625,18.72946299954492,1772,15.18000030517578,15.342033000024458,1772,1.221356474154296,1.220794075955583
req_0753,5,18.302976608276367,18.470238000190875,1773,14.98521614074707,15.142308000008596,1773,1.2214022431420128,1.2197769322999104
req_0753,6,18.776960372924805,18.954778000079383,1774,14.898176193237305,15.07011599994712,1774,1.260352953903726,1.2577725347400042
req_0753,7,17.77987289428711,17.936595999344718,1775,14.990336418151855,15.124699000011788,1775,1.1860889841509756,1.1859142452574256
req_0753,8,18.068767547607425,18.23627300018416,1776,14.78332805633545,14.938244000063603,1776,1.2222395037674882,1.220777555923341
req_0753,9,17.42835235595703,17.584318999979587,1777,14.663328170776367,14.80418199992073,1777,1.1885672988408789,1.1877940300972891
req_0753,10,17.516128540039062,17.671582000730268,1778,15.181599617004396,15.328721000059886,1778,1.15377357998691,1.1528412579667429
req_0753,11,17.42745590209961,17.582468999535195,1779,14.782112121582031,14.930205000041497,1779,1.1789557377700681,1.1776441783275131
req_0753,12,17.516799926757812,17.66645200041239,1780,15.552448272705078,15.688108999938777,1780,1.1263049791009574,1.126104618503182
req_0753,13,17.466367721557617,17.619530000047234,1781,14.765983581542969,14.90128399996138,1781,1.18287871749973,1.1824168977715543
req_0753,14,17.84832000732422,17.999558999690635,1782,14.891679763793944,15.045276000023478,1782,1.1985430985911165,1.1963595084372363
req_0753,15,18.216960906982425,18.36760599962872,1783,15.147071838378906,15.299002000006112,1783,1.2026721138817857,1.200575436203053
req_0753,16,18.578367233276367,18.75553300033061,1784,16.401376724243164,16.539776000058737,1784,1.13273218130618,1.1339653572251527
req_0753,17,18.61939239501953,18.76947399978235,1785,14.668671607971191,14.81445199999598,1785,1.2693305087627331,1.266970523093763
req_0753,18,17.751039505004883,17.904966000060085,1786,14.660608291625977,14.822161999973105,1786,1.2107982937613944,1.2079861224086321
req_0753,19,17.694528579711914,17.844625000179803,1787,14.701375961303713,14.845221999962632,1787,1.2035967671520436,1.2020450081665819
req_0753,20,17.847200393676758,18.005297999479808,1788,14.623744010925291,14.771761000019978,1788,1.2204262041473952,1.2188998995756468
req_0753,21,18.099424362182617,18.261963999975706,1789,14.755552291870115,14.926073999959044,1789,1.2266178862145931,1.2234941351641306
req_0753,22,17.646175384521484,17.80879400030244,1790,14.665504455566406,14.807152000003043,1790,1.2032436687047434,1.2027156876824645
req_0753,23,17.497087478637695,17.645291000008,1791,14.518272399902344,14.655188000006092,1791,1.205176965735633,1.204030340654836
req_0753,24,17.60758399963379,17.77085400044598,1792,14.450688362121582,14.590878000035444,1792,1.2184598794467896,1.2179427448028015
req_0727,2,19.68320083618164,19.94579599977442,1548,14.946304321289062,15.123208000090926,1548,1.3169276105361702,1.3188865748361391
req_0727,3,18.263872146606445,18.455546000041068,1549,14.624959945678713,14.7712009999168,1549,1.2488151909094927,1.249427585485095
req_0727,4,19.049087524414062,19.229370999710227,1550,14.523391723632812,14.675609000050828,1550,1.3116142487169116,1.3102945846842626
req_0727,5,18.42892837524414,18.610038000588247,1551,14.540800094604492,14.693038000018532,1551,1.2673943837576294,1.2665888429993017
req_0727,6,18.03059196472168,18.2378109993806,1552,14.82534408569336,14.984206000008273,1552,1.2162005725129459,1.2171356292999795
req_0727,7,17.96406364440918,18.125809000594018,1553,14.857824325561523,15.013094999972054,1553,1.2090642109358942,1.2073332647683743
req_0727,8,18.32243156433105,18.49102599953767,1554,14.86847972869873,15.02553699992859,1554,1.2323002686660425,1.2306399431598052
req_0727,9,18.04364776611328,18.2294220003314,1555,14.598976135253906,14.755740000055084,1555,1.2359529599162171,1.2354122531478156
req_0727,10,19.03225517272949,19.222650999836333,1556,14.45580768585205,14.610436999987542,1556,1.316581929306961,1.3156794009551338
req_0727,11,18.877439498901367,19.082777999756217,1557,15.28825569152832,15.433795000035389,1557,1.2347673848339624,1.2364281111491024
req_0727,12,18.32243156433105,18.5097070007032,1558,14.255680084228516,14.37594200001513,1558,1.28527235853179,1.2875474178098187
req_0727,13,18.893823623657227,19.07034799933172,1559,14.467071533203123,14.629817000013643,1559,1.3059881248457466,1.3035260796026318
req_0727,14,18.59564781188965,18.78795300035563,1560,14.36672019958496,14.520986999968954,1560,1.29435581354378,1.2938482074528266
req_0727,15,19.0382080078125,19.216761000279803,1561,14.74441623687744,14.8935029999393,1561,1.291214769167721,1.2902781165960837
req_0727,16,18.50348854064941,18.68677899983595,1562,14.873600006103516,15.023724999991828,1562,1.2440490891953755,1.243817961247701
req_0727,17,17.72822380065918,17.906655999468057,1563,14.608256340026855,14.77056100009122,1563,1.2135756238123754,1.2123206423478072
req_0727,18,17.86675262451172,18.04844700018293,1564,14.60643196105957,14.760770999941997,1564,1.2232112997988895,1.2227306419328536
req_0727,19,17.992704391479492,18.17015899996477,1565,14.922752380371094,15.07834599999569,1565,1.2057229077356073,1.2050498774845704
req_0727,20,18.697216033935547,18.871924999984916,1566,14.548959732055664,14.712300000041978,1566,1.2851239111439732,1.282731116136231
req_0727,21,17.972000122070312,18.143938000321214,1567,14.52735996246338,14.670768999963002,1567,1.2371139813777168,1.2367407598311289
req_0727,22,18.23859214782715,18.405294999865877,1568,14.561280250549316,14.713689000018348,1568,1.252540424605804,1.2508960193356624
req_0727,23,18.17190361022949,18.340644000090837,1569,14.630847930908203,14.791521000006467,1569,1.2420266888182656,1.239943072797099
req_0727,24,18.928768157958984,19.0936379995037,1570,15.466496467590332,15.615278000041144,1570,1.22385623645431,1.2227536390612699
req_0347,2,17.708864212036133,17.871353999908024,39,14.62895965576172,14.779120999946826,39,1.210534763151211,1.2092298317316925
req_0347,3,17.72105598449707,17.8849829999308,40,14.553664207458496,14.700570000059088,40,1.2176353481768076,1.2166183351978128
req_0347,4,19.54816055297852,19.70964200063463,41,14.59075164794922,14.730480000025636,41,1.3397637780865168,1.338017634225112
req_0347,5,17.559104919433594,17.725659999996424,42,14.398079872131348,14.544925999985026,42,1.2195449028881042,1.21868340890938
req_0347,6,17.64249610900879,17.802061999645957,43,14.342016220092772,14.496434999955454,43,1.2301266320067423,1.228030339852568
req_0347,7,17.692447662353516,17.83053400049539,44,15.384575843811035,15.559978000055708,44,1.1500120537590837,1.1459228284533278
req_0347,8,17.388736724853516,17.53947699944547,45,14.103551864624023,14.268049999941468,45,1.2329331569637951,1.2292833988889458
req_0347,9,17.913856506347656,18.071507000058773,46,14.25100803375244,14.400592000015422,46,1.2570238164149536,1.2549141729756264
req_0347,10,17.736703872680664,17.88396499978262,47,14.18342399597168,14.329703000043992,47,1.2505234192898818,1.2480345893929357
req_0347,11,17.65273666381836,17.799731000195607,48,14.708736419677734,14.841000999922471,48,1.2001531715669378,1.1993618894229972
req_0347,12,17.131519317626953,17.288402000303904,49,15.344639778137209,15.487866000057693,49,1.1164497547890084,1.1162546215365954
req_0347,13,17.438335418701172,17.607359000066936,50,14.47385597229004,14.63086800004021,50,1.2048161493444856,1.2034391261009632
req_0347,14,18.054367065429688,18.228739999358368,51,14.63865566253662,14.785001999939595,51,1.233335046717069,1.2329210371045498
req_0347,15,18.15846443176269,18.3207530008076,52,14.633983612060549,14.792570000054184,52,1.2408422008069937,1.2385104820014705
req_0347,16,17.15497589111328,17.313072999968426,53,14.801728248596191,14.958834999902136,53,1.1589846538859592,1.1573811062212862
req_0347,17,17.527008056640625,17.6847689999704,54,14.460927963256836,14.602667000076508,54,1.2120251273759377,1.2110643213241625
req_0347,18,17.882112503051758,18.04361799986509,55,14.310175895690918,14.45619399999032,55,1.249608155301321,1.248158263501249
req_0347,19,17.99884796142578,18.1652800001757,56,14.727168083190918,14.857302999985222,56,1.22215268134062,1.2226498981809664
req_0347,20,17.59539222717285,17.759720999492856,57,14.44547176361084,14.60774700001366,57,1.2180559081148794,1.2157741367971562
req_0347,21,18.04902458190918,18.203409999841824,58,15.37945556640625,15.515876999984355,58,1.173580202756601,1.173211801038393
req_0347,22,17.62396812438965,17.779122999854735,59,14.339072227478027,14.486874999988686,59,1.2290870598041037,1.2272572932305015
req_0347,23,17.55743980407715,17.711270000290824,60,14.469087600708008,14.615788000014618,60,1.2134448479818465,1.2117902914487477
req_0347,24,17.795072555541992,17.974125000364438,61,14.499839782714844,14.645957999960046,61,1.2272599437102314,1.2272413317321729
req_0347,25,18.04281616210937,18.227571999887004,62,14.94803237915039,15.109817000052317,62,1.2070361974379722,1.2063396929177828
req_0347,26,18.51903915405273,18.71308099998714,63,14.245183944702148,14.407664000032128,63,1.300021061570079,1.2988282486283282
req_0347,27,18.29478454589844,18.48392499960028,64,14.689279556274414,14.8941829999103,64,1.2454514515712898,1.2410163752997798
req_0347,28,17.894304275512695,18.049048000648327,65,14.74454402923584,14.92390400005661,65,1.2136220855681557,1.2094052602174246
req_0347,29,18.15740776062012,18.314112999178175,66,14.809696197509766,14.9799250000342,66,1.2260486318195554,1.2225770822708633
req_0347,30,18.110336303710938,18.278191000717925,67,15.210304260253906,15.378203999944162,67,1.190662329552152,1.1885777429395716
req_0347,31,18.44428825378418,18.623399999341927,68,15.762207984924316,15.932412999973169,68,1.1701589188155064,1.1689001533774759
req_0347,32,17.948223114013672,18.114878000233148,69,14.98521614074707,15.161030000058416,69,1.1977286777472456,1.1948316176515283
req_0347,33,18.723743438720703,18.8921750004738,70,15.111167907714844,15.28412099992238,70,1.2390665998199581,1.2360655218948962
req_0347,34,18.27315139770508,18.426814999656926,71,15.392607688903809,15.570757000091362,71,1.1871381228586624,1.1834244795900934
req_0347,35,18.122560501098636,18.29153200014844,72,15.065855979919434,15.234920000011698,72,1.2028895354670415,1.2006319691954008
req_0347,36,18.131967544555664,18.301332000191906,73,14.840031623840332,15.023814999949536,73,1.2218280933732564,1.2181547762837455
req_0347,37,17.66912078857422,17.8389029997561,74,14.743552207946776,14.917394999997668,74,1.1984303741299578,1.1958457223770564
req_0347,38,18.397823333740234,18.557778000285907,75,14.711392402648926,14.89880200006155,75,1.250583413873695,1.2455886050575906
req_0347,39,17.160863876342773,17.31106199986243,76,15.024127960205078,15.195890999962105,76,1.142220295367381,1.139193614899291
req_0347,40,17.185792922973633,17.340653999781352,77,14.44326400756836,14.613367000038124,77,1.1898829041668262,1.1866296110770442
req_0347,41,17.21548843383789,17.38364300035755,78,15.04588794708252,15.205339999965872,78,1.1441988996851506,1.1432590787444785
req_0347,42,17.311744689941406,17.48603499981982,79,14.43014430999756,14.583996999931514,79,1.1996931089557712,1.1989878357697095
req_0347,43,17.39971160888672,17.566657999850577,80,14.619232177734377,14.776431000086632,80,1.1901932603127483,1.188829562412438
req_0347,44,17.812480926513672,17.974196000068332,81,14.902048110961914,15.06474600000729,81,1.195304215493094,1.1931297082645558
req_0347,45,17.630207061767578,17.801611999857414,82,14.916511535644531,15.088056999957187,82,1.181925614419859,1.179847875701154
req_0347,46,17.921024322509766,18.102517999977863,83,14.738431930541992,14.922204999948008,83,1.2159383309545018,1.213126210237759
req_0347,47,18.052095413208008,18.22101200014004,84,15.862848281860352,16.0947170001009,84,1.1380109733414727,1.132111363003513
req_0347,48,17.957887649536133,18.139988999791967,85,14.845760345458984,15.041956999994,85,1.2096307115067424,1.2059593708318141
req_0347,49,18.40537643432617,18.581057000119472,86,14.528512001037598,14.720248999992693,86,1.2668452511180561,1.2622787155386228
req_0347,50,17.995935440063477,18.206660999567248,87,14.484479904174805,14.715389999992112,87,1.2424288313504843,1.237253039136374
req_0347,51,17.96294403076172,18.202671000835835,88,14.529536247253418,14.710829000023296,88,1.2363053937222073,1.237365412976183
req_0347,52,18.317920684814453,18.49302599930525,89,14.501888275146484,14.719420999995236,89,1.263140381256966,1.2563691193635425
req_0347,53,17.38105583190918,17.53736699993169,90,14.445568084716797,14.649407999968387,90,1.2032102669813372,1.1971382734353182
req_0347,54,17.531904220581055,17.694590000246535,91,14.783488273620604,14.962424000032115,91,1.1859111933591935,1.1826018297709353
req_0347,55,17.495647430419922,17.658019000009517,92,14.674528121948242,14.846792999946956,92,1.192245998305882,1.1893490398951885
req_0347,56,18.02342414855957,18.192491000263544,93,15.250592231750488,15.448794000008093,93,1.181817982847661,1.177599429460579
req_0347,57,19.26451110839844,19.480506000036257,94,14.740511894226074,14.960565000023962,94,1.306909233996442,1.3021236831633736
req_0347,58,17.949440002441406,18.11785900008545,95,15.133695602416992,15.3355620000184,95,1.1860579513423486,1.1814277820443562
req_0347,59,17.818559646606445,17.98151599996345,96,15.246208190917969,15.431324999894969,96,1.1687207352462106,1.1652606629752038
req_0094,2,18.27737617492676,18.44594800058985,39,14.515199661254885,14.682397999990826,39,1.259188753959353,1.2563307438336284
req_0094,3,17.828832626342773,17.986115999519825,40,14.807040214538574,14.962735000040084,40,1.2040780850204753,1.2020607194788682
req_0094,4,17.957887649536133,18.118580000191287,41,14.699520111083984,14.84206300006008,41,1.2216648920392454,1.2207588662113849
req_0094,5,17.768447875976562,17.924554999808606,42,14.789631843566896,14.948452999988149,42,1.2014124532589614,1.1990909694684002
req_0094,6,18.351104736328125,18.52117799990083,43,14.603263854980469,14.737470999989457,43,1.256644057011231,1.2567405900180622
req_0094,7,17.836671829223633,18.016227000771323,44,14.902112007141112,15.062906000025578,44,1.1969224107748133,1.1960658189555675
req_0094,8,17.845247268676758,18.003747999500774,45,14.724096298217772,14.861912999890592,45,1.2119757238233204,1.211401789233547
req_0094,9,17.81318473815918,17.96966700021585,46,14.585599899291992,14.71333900008176,46,1.2212857106428554,1.2213180842306424
req_0094,10,17.632160186767578,17.786601999432605,47,14.395071983337402,14.546547000009014,47,1.224874749301509,1.2227370522655021
req_0094,11,18.146303176879883,18.325464000554348,48,15.352416038513184,15.499734999934844,48,1.1819835478245204,1.182308213697291
req_0094,12,18.42745590209961,18.59950000016397,49,14.80396842956543,14.951465000081043,49,1.24476460415152,1.2439918095024904
req_0094,13,17.845312118530273,18.018916999608336,50,15.357855796813965,15.505755999924986,50,1.1619663808949383,1.16207923042872
req_0692,2,18.092960357666016,18.349623999711184,1285,15.199104309082031,15.412185000059251,1285,1.1903964858544196,1.1905919893668964
req_0692,3,17.894399642944336,18.064168000819336,1286,15.462400436401367,15.617476999977953,1286,1.1572847124575554,1.156663653216511
req_0692,4,17.67731285095215,17.848453999249614,1287,15.020031929016112,15.17804000002343,1287,1.1769157971497137,1.1759393175417947
req_0692,5,18.804384231567383,18.957277000481557,1288,14.6494722366333,14.824560999954883,1288,1.2836219576937435,1.2787749330681193
req_0692,6,19.529279708862305,19.70800100025372,1289,15.135744094848633,15.294012000026669,1289,1.2902754953097408,1.2886089667132048
req_0692,7,17.593088150024414,17.747941999914474,1290,14.569472312927246,14.725349000059396,1290,1.2075309092982294,1.2052646086583678
req_0692,8,17.480703353881836,17.658570999628864,1291,14.741503715515137,14.900724999961312,1291,1.1858154833610188,1.1850813299134582
req_0692,9,18.18931198120117,18.360633999691345,1292,14.938655853271484,15.106467000009616,1292,1.2176003088803875,1.2154154905762982
req_0692,10,18.20057678222656,18.37109500047518,1293,14.923775672912598,15.06430699998873,1293,1.2195691747941186,1.2195114584752504
req_0692,11,17.922048568725586,18.100018999575692,1294,18.15692710876465,18.29607199999828,1294,0.9870639707571617,0.9892844212450298
req_0692,12,18.62144088745117,18.80785299999843,1295,14.621312141418455,14.758862000007866,1295,1.2735820634525246,1.2743430353904255
req_0692,13,17.795040130615234,17.96448599998257,1296,15.065695762634276,15.20858899993982,1296,1.1811628490965707,1.1812066194999191
req_0692,14,17.495040893554688,17.645609000283002,1297,15.362048149108888,15.514656000050309,1297,1.1388482006918803,1.1373509667391777
req_0692,15,17.557504653930664,17.70801200018468,1298,14.8787202835083,15.035595999961515,1298,1.1800413153402414,1.1777392795224084
req_0296,2,18.11148834228516,18.30570199945214,121,15.313471794128418,15.461064999954033,121,1.182716015399563,1.1839871315143273
req_0296,3,18.06912040710449,18.28470300006302,122,14.88982391357422,15.057146999993163,122,1.213521429936581,1.214353755068694
req_0296,4,17.78175926208496,17.941785000402888,123,14.820128440856934,14.959114000021144,123,1.1998384044407633,1.1993882124554656
req_0296,5,17.335296630859375,17.487015999904543,124,14.521344184875488,14.673269000013534,124,1.193780438653518,1.1917600638200263
req_0296,6,17.81043243408203,17.988405999858514,125,15.680512428283691,15.831802999969112,125,1.1358322960132667,1.1362196712461372
req_0296,7,18.13055992126465,18.29571300004318,126,15.107744216918944,15.251491000071836,126,1.2000838550708648,1.199601599604721
req_0886,2,19.4836483001709,19.7984139995242,3906,15.545344352722168,15.796749999935855,3906,1.2533429854037996,1.2533219807621565
req_0886,3,18.4704647064209,18.659130000742152,3907,14.830592155456545,14.98449600001095,3907,1.245430021459066,1.2452290688140941
req_0886,4,19.748863220214844,19.92084499943303,3908,14.802623748779297,14.946893999990609,3908,1.3341461321573778,1.3327748895152094
req_0886,5,17.482751846313477,17.64413999990211,3909,15.08351993560791,15.239221000001637,3909,1.1590631312152584,1.157811150576543
req_0886,6,17.671167373657227,17.824823999944783,3910,14.87769603729248,15.019806000054814,3910,1.1877623611453427,1.1867546092059866
req_0886,7,17.530879974365234,17.694859000584984,3911,14.610431671142578,14.752980000025673,3911,1.199887886200577,1.1994091363612092
req_0886,8,18.19862365722656,18.35347499945783,3912,14.790656089782717,14.933412999994289,3912,1.2304135493893367,1.2290207871077328
req_0886,9,18.24246406555176,18.39283500066813,3913,15.05996799468994,15.222790999928293,3913,1.2113215693409145,1.2082432847402798
req_0886,10,18.409536361694336,18.56550799948309,3914,14.821375846862791,14.953483999988748,3914,1.2420936188316851,1.2415506646810242
req_0886,11,17.581056594848633,17.730190999827755,3915,14.770272254943848,14.89397300008477,3915,1.1903001035721579,1.1904272284988593
req_0886,12,17.82659149169922,17.990717000429868,3916,14.717215538024902,14.856463000000986,3916,1.2112747445765548,1.210969057737947
req_0886,13,17.439712524414062,17.599619000066014,3917,14.56924819946289,14.708398999914609,3917,1.1970221308369908,1.196569320710445
req_0886,14,18.91942405700684,19.095347999609658,3918,15.815679550170898,15.955275999999683,3918,1.1962447770258726,1.1968046180843275
req_0719,2,18.82828712463379,19.07988899984048,1490,15.567872047424316,15.84767200006354,1490,1.2094322889652027,1.2039553191007475
req_0719,3,18.098432540893555,18.25227200060908,1491,15.051520347595217,15.210759999945369,1491,1.2024321877746484,1.199957924566204
req_0719,4,18.43289566040039,18.59259799948632,1492,15.61190414428711,15.77995100001317,1492,1.1806949037120222,1.178241808195146
req_0719,5,17.61894416809082,17.778702000214253,1493,14.857215881347656,15.033396000035282,1493,1.1858846441216722,1.1826138285835435
req_0719,6,17.6046085357666,17.750592000083998,1494,14.929887771606444,15.115707999939332,1494,1.1791521011461936,1.1743142961054316
req_0719,7,17.558528900146484,17.714972000248963,1495,15.417311668395996,15.607697000064036,1495,1.1388839557638168,1.1350151146691456
req_0719,8,17.80486488342285,17.95370499985438,1496,15.227904319763184,15.396235000025628,1496,1.1692262119295838,1.166110091189469
req_0719,9,19.54508781433105,19.709731999682845,1497,14.622719764709473,14.789650000011534,1497,1.3366246586699446,1.3326706176053844
