request_id,workload_category,source,source_id,source_license,prompt_hash,question_hash,input_tokens,max_new_tokens,has_document_context
req_0160,short_interactive,lmsys_chatbot_arena_conversations,0e062b9b89084185a730fdc97cdaedf4,CC-BY-4.0 (user prompts),750bd8081d4e1ac0c478,,42,256,False
req_0161,short_interactive,lmsys_chatbot_arena_conversations,4a0f186fc9a745ca8a4742c8f3a88435,CC-BY-4.0 (user prompts),0093cece999d3b221bdd,,43,256,False
req_0162,short_interactive,lmsys_chatbot_arena_conversations,b5122a2dd99e4bdab5bd2430ae65f210,CC-BY-4.0 (user prompts),c76db9c0fe2045067433,,43,256,False
req_0163,short_interactive,lmsys_chatbot_arena_conversations,a2c2cf1d56274e209b58694fd0bba77d,CC-BY-4.0 (user prompts),75923ef972ceb425a6ec,,43,256,False
req_0164,short_interactive,lmsys_chatbot_arena_conversations,aaa910d4335545258559c1393bcf2129,CC-BY-4.0 (user prompts),0e107ae99ac77e9ea345,,43,256,False
req_0165,short_interactive,lmsys_chatbot_arena_conversations,c74f78e6f78c41dbb55bb96c4625871e,CC-BY-4.0 (user prompts),a129c4bd62709d32c344,,43,256,False
req_0166,short_interactive,lmsys_chatbot_arena_conversations,dde6f92a17234469b788ced9dfdf62f4,CC-BY-4.0 (user prompts),4b734c64402d514d7e20,,43,256,False
req_0167,short_interactive,lmsys_chatbot_arena_conversations,e03dc6b7f92e463c983eba317866cac9,CC-BY-4.0 (user prompts),adb745821f523c279166,,43,256,False
req_0168,short_interactive,lmsys_chatbot_arena_conversations,560d2340f91647f3b97d5f41fd15e191,CC-BY-4.0 (user prompts),c8f941ab58aa91ff67ee,,43,256,False
req_0169,short_interactive,lmsys_chatbot_arena_conversations,b832052b35344092b3699e2bb1bf493f,CC-BY-4.0 (user prompts),9ceafa1b76072c7a943a,,43,256,False
req_0170,short_interactive,lmsys_chatbot_arena_conversations,90c5cb56379042248cecfbdf802853b0,CC-BY-4.0 (user prompts),0286596f1c5a0c972513,,43,256,False
req_0171,short_interactive,lmsys_chatbot_arena_conversations,bea6ddeb4c06420a9e64ae1648ad4ebd,CC-BY-4.0 (user prompts),a26c7802988f451afa94,,43,256,False
req_0172,short_interactive,lmsys_chatbot_arena_conversations,c867c08b44e44d84b32653a95545a1f3,CC-BY-4.0 (user prompts),e152e41c2ce005ed58a8,,43,256,False
req_0173,short_interactive,lmsys_chatbot_arena_conversations,781e30e826ec46ffa2058003795fa860,CC-BY-4.0 (user prompts),84f7a1863664f3a48816,,44,256,False
req_0174,short_interactive,lmsys_chatbot_arena_conversations,d79f55c172e54e948f13875161b6b29d,CC-BY-4.0 (user prompts),0a6a5b149575571e40e8,,44,256,False
req_0175,short_interactive,lmsys_chatbot_arena_conversations,1e4517737e354e959a5b9436e5810725,CC-BY-4.0 (user prompts),885b8c2a43058f85fcbd,,44,256,False
req_0176,short_interactive,lmsys_chatbot_arena_conversations,0f70597adc514aeaad078dd7bf7ecce5,CC-BY-4.0 (user prompts),5a2661a08d6524abc181,,44,256,False
req_0177,short_interactive,lmsys_chatbot_arena_conversations,934bac5b593949e2aed879943933dc88,CC-BY-4.0 (user prompts),f5dcccf943dc37540270,,44,256,False
req_0178,short_interactive,lmsys_chatbot_arena_conversations,630dc1ec7e6f48a88f20dea5db3ecfd3,CC-BY-4.0 (user prompts),9e10fa7feee31fb407dc,,44,256,False
req_0179,short_interactive,lmsys_chatbot_arena_conversations,46961898977044fd9d0de59c35ce9ee2,CC-BY-4.0 (user prompts),6a4a61710e31b3c032d0,,44,256,False
req_0180,short_interactive,lmsys_chatbot_arena_conversations,28327b6d96ba43faac67ccc36f82bd0c,CC-BY-4.0 (user prompts),246910905a31154d13e2,,44,256,False
req_0181,short_interactive,lmsys_chatbot_arena_conversations,43bbcb31c1f24eaa859b214c64d33a12,CC-BY-4.0 (user prompts),58684cd6173ec58ce9a4,,44,256,False
req_0182,short_interactive,lmsys_chatbot_arena_conversations,a3d54de1bd8d4ea99aeb7988aca3c64a,CC-BY-4.0 (user prompts),cae13229d3c59deb8be2,,45,256,False
req_0183,short_interactive,lmsys_chatbot_arena_conversations,b15ad60083a7442993eef93e4d8b26a9,CC-BY-4.0 (user prompts),9910171bcc955c23617e,,45,256,False
req_0184,short_interactive,lmsys_chatbot_arena_conversations,27f2db600b2740508328a7c1592564b2,CC-BY-4.0 (user prompts),1982e99440033ce24379,,45,256,False
req_0185,short_interactive,lmsys_chatbot_arena_conversations,78d60f4c35fe418882fb61f87e1f2132,CC-BY-4.0 (user prompts),04646c6506494b0d9b14,,45,256,False
req_0186,short_interactive,lmsys_chatbot_arena_conversations,a7acf5e6f7e241aaa8c8787c5a30be0a,CC-BY-4.0 (user prompts),3d9638c77c2156b5a3a8,,45,256,False
req_0187,short_interactive,lmsys_chatbot_arena_conversations,008d3b6434ac44bc8d36be93f4ad841f,CC-BY-4.0 (user prompts),71a670d115ae6a8bf3bf,,45,256,False
req_0188,short_interactive,lmsys_chatbot_arena_conversations,485d653aebe347bd90ce2b1c49ef6143,CC-BY-4.0 (user prompts),caf6ebf953ba3178eb63,,45,256,False
req_0189,short_interactive,lmsys_chatbot_arena_conversations,b0178ef36e374c03b381c5cfb3e12f97,CC-BY-4.0 (user prompts),00aa4ba3dffea0bb54c8,,45,256,False
req_0190,short_interactive,lmsys_chatbot_arena_conversations,0cf0dc610f1e477cad751d364bf97443,CC-BY-4.0 (user prompts),7b4c4cbfabd0552e7abe,,45,256,False
req_0191,short_interactive,lmsys_chatbot_arena_conversations,20e230bf115940ba9184493ced13ddb6,CC-BY-4.0 (user prompts),f466484721537626ae01,,45,256,False
req_0192,short_interactive,lmsys_chatbot_arena_conversations,1080b662dd394601ae0306d0fcdffdc9,CC-BY-4.0 (user prompts),0c497a3534ce753e4662,,45,256,False
req_0193,short_interactive,lmsys_chatbot_arena_conversations,72420668ee2c4c8ebeac1efdeb999d96,CC-BY-4.0 (user prompts),5eb52c9a87f55c1ea852,,46,256,False
req_0194,short_interactive,lmsys_chatbot_arena_conversations,ee90cb3f7d6943c5a5da12d6c818af9a,CC-BY-4.0 (user prompts),cc0696af0aa3bcbe7cea,,46,256,False
req_0195,short_interactive,lmsys_chatbot_arena_conversations,0ca8cf37044e47d88da94ed769890173,CC-BY-4.0 (user prompts),4d621a99553825298bf4,,46,256,False
req_0196,short_interactive,lmsys_chatbot_arena_conversations,68b53301aaba44bcb6be80ef35d9843d,CC-BY-4.0 (user prompts),1a8d4f409f22b9d14520,,46,256,False
req_0197,short_interactive,lmsys_chatbot_arena_conversations,a0e2fd090782490592cfb763d09b3dbf,CC-BY-4.0 (user prompts),e23ce3012ef86471929a,,46,256,False
req_0198,short_interactive,lmsys_chatbot_arena_conversations,e85125c42866476e9cca0f657921c5b4,CC-BY-4.0 (user prompts),09d9772a06adbab1d8a8,,46,256,False
req_0199,short_interactive,lmsys_chatbot_arena_conversations,20b2f7e7b42443d1b38331d566f5be48,CC-BY-4.0 (user prompts),0fc6ae8ade5a4c706ef7,,47,256,False
req_0200,short_interactive,lmsys_chatbot_arena_conversations,611ae17c676c43eabd8c8cccb6732a4d,CC-BY-4.0 (user prompts),258758c738fd54edc5dc,,47,256,False
req_0201,short_interactive,lmsys_chatbot_arena_conversations,e71495ee39cf4973b9970060c9f70204,CC-BY-4.0 (user prompts),0f62110a2cad0eeeae59,,47,256,False
req_0202,short_interactive,lmsys_chatbot_arena_conversations,53e9f6e29da34850a0724b71b0d3338f,CC-BY-4.0 (user prompts),50e28aea217e2c514d85,,47,256,False
req_0203,short_interactive,lmsys_chatbot_arena_conversations,76f1c548dfd74553bdff95af5d397e51,CC-BY-4.0 (user prompts),b9af352fab12abe055be,,47,256,False
req_0204,short_interactive,lmsys_chatbot_arena_conversations,fbfc9a49b7474ad99393a7e90ee51a9d,CC-BY-4.0 (user prompts),9df91cbfd07579f70fed,,47,256,False
req_0205,short_interactive,lmsys_chatbot_arena_conversations,d65b4ee665884964a2c99fd611108f8f,CC-BY-4.0 (user prompts),46c2be25dcb63c24821e,,48,256,False
req_0206,short_interactive,lmsys_chatbot_arena_conversations,d3e53b297c344529b8a9eac8440dd95d,CC-BY-4.0 (user prompts),dccf941a54388349cd85,,48,256,False
req_0207,short_interactive,lmsys_chatbot_arena_conversations,1447c3719204491cbf6c2319ba2d97c9,CC-BY-4.0 (user prompts),9ea7425294c22b4e87c1,,48,256,False
req_0208,short_interactive,lmsys_chatbot_arena_conversations,825a9a616a4845bfb9d79bc53a299fa3,CC-BY-4.0 (user prompts),8dd44e5abccbfd79511d,,48,256,False
req_0209,short_interactive,lmsys_chatbot_arena_conversations,c6a0db7eab85467fa535034ccf6ba65a,CC-BY-4.0 (user prompts),ce5475b3409af4886777,,48,256,False
req_0210,short_interactive,lmsys_chatbot_arena_conversations,f2fa7ade7e49433fa679ba343339a563,CC-BY-4.0 (user prompts),49663b7bb732b7e6b22b,,48,256,False
req_0211,short_interactive,lmsys_chatbot_arena_conversations,f1f77e89a82a49788ae680a202472cba,CC-BY-4.0 (user prompts),a2e4d7ae98670097b266,,48,256,False
req_0212,short_interactive,lmsys_chatbot_arena_conversations,c503504bf06c4e6aba3e9465fa841dfc,CC-BY-4.0 (user prompts),164622165ef62af05886,,48,256,False
req_0213,short_interactive,lmsys_chatbot_arena_conversations,5392d798391a41a1a09b0b78321f78a6,CC-BY-4.0 (user prompts),b9e9eec63362ea545d4d,,49,256,False
req_0214,short_interactive,lmsys_chatbot_arena_conversations,967f3693026848909d37d571806d258a,CC-BY-4.0 (user prompts),51c670c940c4d9b5f21f,,49,256,False
req_0215,short_interactive,lmsys_chatbot_arena_conversations,7ec7f4c6b4864508a84aa7c5761e7566,CC-BY-4.0 (user prompts),4636a3d3497e9e23df67,,49,256,False
req_0216,short_interactive,lmsys_chatbot_arena_conversations,70e8424eeb92469090531711d269929a,CC-BY-4.0 (user prompts),1c7e10806bddd5d64f02,,49,256,False
req_0217,short_interactive,lmsys_chatbot_arena_conversations,5ff231677bfd414190bb9e5ca1eadccc,CC-BY-4.0 (user prompts),57bd22d945e293c349c3,,49,256,False
req_0218,short_interactive,lmsys_chatbot_arena_conversations,b0558c0f63c44f6e985e51e3f1d3a917,CC-BY-4.0 (user prompts),05c2f80273258c5af799,,50,256,False
req_0219,short_interactive,lmsys_chatbot_arena_conversations,4a7f77b1dcd84eefbdb1c7a4c552e537,CC-BY-4.0 (user prompts),c4cd45e37221ead7902c,,50,256,False
req_0220,short_interactive,lmsys_chatbot_arena_conversations,90049660b6dc499d8c892683192ea17b,CC-BY-4.0 (user prompts),aef2a337e17c8edbbf12,,50,256,False
req_0221,short_interactive,lmsys_chatbot_arena_conversations,d676304d419d4bd1b298079cf9fa2cac,CC-BY-4.0 (user prompts),028a8f842340558c2087,,50,256,False
req_0222,short_interactive,lmsys_chatbot_arena_conversations,d2f1da2e805a46c99aee9d7205c9dfec,CC-BY-4.0 (user prompts),c516feb1db8e8d5af21b,,51,256,False
req_0223,short_interactive,lmsys_chatbot_arena_conversations,128a3804b8494d8d8fb045f96566b6a1,CC-BY-4.0 (user prompts),ef76e6df5fef6f06f851,,51,256,False
req_0224,short_interactive,lmsys_chatbot_arena_conversations,4e5725f928f5435bbc04a84237303fa3,CC-BY-4.0 (user prompts),37b36b9646a4b9a0496d,,51,256,False
req_0225,short_interactive,lmsys_chatbot_arena_conversations,17fd3a97adf44c5687d56dc91528ea21,CC-BY-4.0 (user prompts),0830008cd5d0827dbe21,,51,256,False
req_0226,short_interactive,lmsys_chatbot_arena_conversations,fa260d94f39a4c90bc3bf7df0985bb80,CC-BY-4.0 (user prompts),0198d4f8ac4ec471fc0a,,51,256,False
req_0227,short_interactive,lmsys_chatbot_arena_conversations,ab95d7879a5d4915b5caa7814a6da3f5,CC-BY-4.0 (user prompts),9fd49399ded561875857,,51,256,False
req_0228,short_interactive,lmsys_chatbot_arena_conversations,eb7a376970584eeeb42e4780863527d8,CC-BY-4.0 (user prompts),74d8bb33fe89eba0e92d,,52,256,False
req_0229,short_interactive,lmsys_chatbot_arena_conversations,baea164784ff438dbcc100546a41f13b,CC-BY-4.0 (user prompts),696d7c6837534a34b08c,,52,256,False
req_0230,short_interactive,lmsys_chatbot_arena_conversations,205e0672721645e3ab7e1d2582d1bee0,CC-BY-4.0 (user prompts),23582001b66457177016,,52,256,False
req_0231,short_interactive,lmsys_chatbot_arena_conversations,9a32326ab0714d6080a45f9f7057e5ff,CC-BY-4.0 (user prompts),a9266d66c198e9a37965,,53,256,False
req_0232,short_interactive,lmsys_chatbot_arena_conversations,ae222924c7f34961b64a16ba49891eec,CC-BY-4.0 (user prompts),656e6b97ee17fcfdd831,,53,256,False
req_0233,short_interactive,lmsys_chatbot_arena_conversations,7830c86acce94957a8ce3329eb9bda46,CC-BY-4.0 (user prompts),eb048bb3b074d9076366,,53,256,False
req_0234,short_interactive,lmsys_chatbot_arena_conversations,bd7f0dde20d24ea3a0d1ceed2f67d183,CC-BY-4.0 (user prompts),7c074a4d8b9795502626,,53,256,False
req_0235,short_interactive,lmsys_chatbot_arena_conversations,99864c65ad88400e91cf8b8c996822b8,CC-BY-4.0 (user prompts),ac62d3e98c1bd2c4d8c7,,54,256,False
req_0236,short_interactive,lmsys_chatbot_arena_conversations,f7181921e24f477f8e63c20bcace74f4,CC-BY-4.0 (user prompts),59aa7d821d9d4b41e814,,54,256,False
req_0237,short_interactive,lmsys_chatbot_arena_conversations,915a169cd98444cda1d2a2cb29996710,CC-BY-4.0 (user prompts),f65052124a51af52bebf,,54,256,False
req_0238,short_interactive,lmsys_chatbot_arena_conversations,df66b4bb0fc54c3db0c35e1d7b66790e,CC-BY-4.0 (user prompts),fcbde92276ff638b7825,,55,256,False
req_0239,short_interactive,lmsys_chatbot_arena_conversations,df53b35b0232403bb9714bdd36a4773a,CC-BY-4.0 (user prompts),cb19bc2f51d8552bccf7,,55,256,False
req_0240,short_interactive,lmsys_chatbot_arena_conversations,6834d5564e7044638ff8c602dbddb86c,CC-BY-4.0 (user prompts),7a9a3ed91e5e41d95e7a,,55,256,False
req_0241,short_interactive,lmsys_chatbot_arena_conversations,68ce141ef90d42afa24b936a2ee587b8,CC-BY-4.0 (user prompts),e1b3c379bd3252534b53,,56,256,False
req_0242,short_interactive,lmsys_chatbot_arena_conversations,5f49ac71a85f46068e23bd08dddca5b4,CC-BY-4.0 (user prompts),7f7bedc69a8fdc937c77,,56,256,False
req_0243,short_interactive,lmsys_chatbot_arena_conversations,8be33e68b6164e67b396733f5f42a485,CC-BY-4.0 (user prompts),9dda250e6bea6818e14b,,57,256,False
req_0244,short_interactive,lmsys_chatbot_arena_conversations,20e711d029334a108994be7ce4efdd07,CC-BY-4.0 (user prompts),00c2fae6b71b945488c6,,57,256,False
req_0245,short_interactive,lmsys_chatbot_arena_conversations,02d511df526745ca85cc4bdb1ce31f51,CC-BY-4.0 (user prompts),0ab8275a9005ff10e750,,57,256,False
req_0246,short_interactive,lmsys_chatbot_arena_conversations,c83bac5b13ba41c4aaa56f8f9d96abde,CC-BY-4.0 (user prompts),d41ec3fb151b430be1a1,,57,256,False
req_0247,short_interactive,lmsys_chatbot_arena_conversations,917114986c544992907d89443725167e,CC-BY-4.0 (user prompts),4a6ef1ac7e2f02751f08,,57,256,False
req_0248,short_interactive,lmsys_chatbot_arena_conversations,4c9f06101f58497b88fb10d056fdadc2,CC-BY-4.0 (user prompts),719c2fb7aa2071ddafee,,58,256,False
req_0249,short_interactive,lmsys_chatbot_arena_conversations,943328a152104dc9b674412e2c4579b7,CC-BY-4.0 (user prompts),679acb4312998019b4d5,,58,256,False
req_0250,short_interactive,lmsys_chatbot_arena_conversations,a81cd8acfbb34b0fb8b97bc1ab712202,CC-BY-4.0 (user prompts),a8ee312f9c22350f7b89,,58,256,False
req_0251,short_interactive,lmsys_chatbot_arena_conversations,c61afe92a1054213b0a2e5bca1aeca8b,CC-BY-4.0 (user prompts),8d38a7cb8530a733778a,,59,256,False
req_0252,short_interactive,lmsys_chatbot_arena_conversations,3d111f75fb704d8fbcf3709cbd7c6063,CC-BY-4.0 (user prompts),4be1447294db7481587f,,59,256,False
req_0253,short_interactive,lmsys_chatbot_arena_conversations,67bad64ffbb649849d1ffcfe319ff22a,CC-BY-4.0 (user prompts),8f364729ba94d2cccbdc,,60,256,False
req_0254,short_interactive,lmsys_chatbot_arena_conversations,3aacb9a854444fd0beff304dd5a3bbb1,CC-BY-4.0 (user prompts),57937b34fb120e3b75f8,,60,256,False
req_0255,short_interactive,lmsys_chatbot_arena_conversations,1d8959ea6b8a499a927af95570120ef0,CC-BY-4.0 (user prompts),85e88de6719b45b7c64b,,60,256,False
req_0256,short_interactive,lmsys_chatbot_arena_conversations,452d1040da1341e88f574036729bd336,CC-BY-4.0 (user prompts),e7c89e82a4f4eeb5496f,,62,256,False
req_0257,short_interactive,lmsys_chatbot_arena_conversations,de5fe240ff4942a4a47e7a3e91f5d749,CC-BY-4.0 (user prompts),fda3c660f27e1f1366a7,,62,256,False
req_0258,short_interactive,lmsys_chatbot_arena_conversations,344f6168954c49d1a008b85f7b237b8a,CC-BY-4.0 (user prompts),fb718e7389f8f236e385,,62,256,False
req_0259,short_interactive,lmsys_chatbot_arena_conversations,5a7bc4cd44494ccbabd5e2fd086a1278,CC-BY-4.0 (user prompts),501095948ccacba3290c,,63,256,False
req_0260,short_interactive,lmsys_chatbot_arena_conversations,6c669eb903a54f41881004306b78b4d5,CC-BY-4.0 (user prompts),ccfbe082199815adbc20,,63,256,False
req_0261,short_interactive,lmsys_chatbot_arena_conversations,795fc017e39f4f3ebb8ffea2a57765be,CC-BY-4.0 (user prompts),e699700b657e0a6d59e8,,63,256,False
req_0262,short_interactive,lmsys_chatbot_arena_conversations,7a343fb5d5aa474bbaedca3da793c46d,CC-BY-4.0 (user prompts),2f5880b422c9e144caac,,64,256,False
req_0263,short_interactive,lmsys_chatbot_arena_conversations,263ccc2093164fe4af0de7d19fb05684,CC-BY-4.0 (user prompts),6d3f424948d5cfac81b6,,65,256,False
req_0264,short_interactive,lmsys_chatbot_arena_conversations,9a10582137f5482bbfb02680e5ffc061,CC-BY-4.0 (user prompts),838987d622309a5eaae8,,66,256,False
req_0265,short_interactive,lmsys_chatbot_arena_conversations,b5a33ea7905748ad9463ee2d3eb3223c,CC-BY-4.0 (user prompts),582d38532d41c8e6be20,,66,256,False
req_0266,short_interactive,lmsys_chatbot_arena_conversations,cb6035c9497c41aaae6f74756911aa54,CC-BY-4.0 (user prompts),0be0389bcb18ffd6eb30,,67,256,False
req_0267,short_interactive,lmsys_chatbot_arena_conversations,86fc727ea8754ec2809e9241dc7c6b66,CC-BY-4.0 (user prompts),51b01aef2b830d267792,,68,256,False
req_0268,short_interactive,lmsys_chatbot_arena_conversations,27c9bd9b0b2a41129ae665040ef3bc70,CC-BY-4.0 (user prompts),3acc0a2835b80f53fa87,,68,256,False
req_0269,short_interactive,lmsys_chatbot_arena_conversations,9246037b99e24ee38319062d10df5c3d,CC-BY-4.0 (user prompts),800d7707fa6f5a2a3bfd,,69,256,False
req_0270,short_interactive,lmsys_chatbot_arena_conversations,8dfcdb0bfe4d44399655e45e9fbf7b98,CC-BY-4.0 (user prompts),fda85a279b6737959a27,,69,256,False
req_0271,short_interactive,lmsys_chatbot_arena_conversations,d032d2d780f5488dbc390c251bacb5b5,CC-BY-4.0 (user prompts),2db8cafc7454ea21de83,,70,256,False
req_0272,short_interactive,lmsys_chatbot_arena_conversations,d9b99df98b2f4a189605d2e793aa62fb,CC-BY-4.0 (user prompts),ae9f795d4fd55f754f58,,72,256,False
req_0273,short_interactive,lmsys_chatbot_arena_conversations,11ef43123c3c490693941478b8357620,CC-BY-4.0 (user prompts),4ad9f68a6a2bea7666dd,,74,256,False
req_0274,short_interactive,lmsys_chatbot_arena_conversations,84a5417ebb9148b69c64eefb49721b1e,CC-BY-4.0 (user prompts),37267bb86cc5ff6e8d40,,74,256,False
req_0275,short_interactive,lmsys_chatbot_arena_conversations,ca7d5a92f1cf40e3bf981a600219be4f,CC-BY-4.0 (user prompts),bb7178607e5978552a79,,76,256,False
req_0276,short_interactive,lmsys_chatbot_arena_conversations,fb579fe2e4d64bcf83e936362a3b7f78,CC-BY-4.0 (user prompts),7833a63cec9845e2c2fb,,77,256,False
req_0277,short_interactive,lmsys_chatbot_arena_conversations,589b5e0a1d634619afdca030cce9e4d3,CC-BY-4.0 (user prompts),761cc63db4c62f98f9d4,,78,256,False
req_0278,short_interactive,lmsys_chatbot_arena_conversations,3c921f2cb68f4997b69eb4d668c86006,CC-BY-4.0 (user prompts),0888f84c3b4fbd27f4de,,78,256,False
req_0279,short_interactive,lmsys_chatbot_arena_conversations,557217f570a04539b6a0fc452e7cd91d,CC-BY-4.0 (user prompts),b2a88bb7777040653894,,79,256,False
req_0280,short_interactive,lmsys_chatbot_arena_conversations,287d2edae05f402cb88385160838de1e,CC-BY-4.0 (user prompts),0167b46c0d8155f2dd21,,79,256,False
req_0281,short_interactive,lmsys_chatbot_arena_conversations,7d692765cb8549669554e5695df838b1,CC-BY-4.0 (user prompts),7179452617996fd6b304,,80,256,False
req_0282,short_interactive,lmsys_chatbot_arena_conversations,cbcd78a5f91c4fa0b4ca1a56a8aee4b1,CC-BY-4.0 (user prompts),5a32d786f1413f04fbf6,,82,256,False
req_0283,short_interactive,lmsys_chatbot_arena_conversations,b40ce5f43b6e49c6927a75bfeedd1c60,CC-BY-4.0 (user prompts),7e1f7a710b2188f9d722,,85,256,False
req_0284,short_interactive,lmsys_chatbot_arena_conversations,af296e85bb93418697393f32ab1cf394,CC-BY-4.0 (user prompts),d105be1861ac2606d92f,,89,256,False
req_0285,short_interactive,lmsys_chatbot_arena_conversations,4088a12a27f94b0da38ec275b117f6c7,CC-BY-4.0 (user prompts),c02e2ccc97291c8145cf,,90,256,False
req_0286,short_interactive,lmsys_chatbot_arena_conversations,0e4b9f7bf42b451e8e90ce97d6aeba15,CC-BY-4.0 (user prompts),456d06176ba9361a7136,,91,256,False
req_0287,short_interactive,lmsys_chatbot_arena_conversations,df1aa44028f947419e0e2350b5f5f1f1,CC-BY-4.0 (user prompts),d0f8319bca8cbcc9f769,,93,256,False
req_0288,short_interactive,lmsys_chatbot_arena_conversations,51784e86198546b69f387eca860f7656,CC-BY-4.0 (user prompts),2c04665647f588ba357f,,95,256,False
req_0289,short_interactive,lmsys_chatbot_arena_conversations,febe6ab6c88b4251a37f5b2258f43f8b,CC-BY-4.0 (user prompts),fe14a6a37338e6f3975a,,96,256,False
req_0290,short_interactive,lmsys_chatbot_arena_conversations,085fd1103c564b91a32e0c49f24ac680,CC-BY-4.0 (user prompts),51e5c960d851b0f05822,,97,256,False
req_0291,short_interactive,lmsys_chatbot_arena_conversations,808df14faf2d4b2d9ae7c2633cf87cf9,CC-BY-4.0 (user prompts),741639153e3fbec5bfa5,,97,256,False
req_0292,short_interactive,lmsys_chatbot_arena_conversations,c01a31be81c64ffdb274b23a44bcf983,CC-BY-4.0 (user prompts),4f51f5c569c08dde6959,,100,256,False
req_0293,short_interactive,lmsys_chatbot_arena_conversations,04c56820a9964b37b5df03eab6f0d9bc,CC-BY-4.0 (user prompts),aa56a3a10ec0da3a8aa3,,102,256,False
req_0294,short_interactive,lmsys_chatbot_arena_conversations,e1ae514a85b04642961d291c9ca0b1ce,CC-BY-4.0 (user prompts),9b55ea31ee07b9cd0943,,109,256,False
req_0295,short_interactive,lmsys_chatbot_arena_conversations,aab2789d9202448b8b970dd31afc36ae,CC-BY-4.0 (user prompts),1413c97afd16b52dd15a,,111,256,False
req_0296,short_interactive,lmsys_chatbot_arena_conversations,e6d45ead33114cca8ee3cfa028517eff,CC-BY-4.0 (user prompts),7c746328e1fa2aee9a85,,120,256,False
req_0297,short_interactive,lmsys_chatbot_arena_conversations,ee44668077714d5283f6a172f48f1d95,CC-BY-4.0 (user prompts),2de9d927a45de2800997,,120,256,False
req_0298,short_interactive,lmsys_chatbot_arena_conversations,7d0bf25d9017494c8b695477900d88d2,CC-BY-4.0 (user prompts),efcd2b2a0f1700db4837,,121,256,False
req_0299,short_interactive,lmsys_chatbot_arena_conversations,e78fa89fece34f718864bc6875947300,CC-BY-4.0 (user prompts),44cbb92605809e7701b4,,123,256,False
req_0300,short_interactive,lmsys_chatbot_arena_conversations,0b2d0ec342a0422c855cafadfea74d7a,CC-BY-4.0 (user prompts),79b61e5dbdaed9a9231e,,127,256,False
req_0301,knowledge_qa,google_nq_open,train_80134,CC-BY-SA-3.0,0511e234a8e456f1e03b,0511e234a8e456f1e03b,37,128,False
req_0302,knowledge_qa,google_nq_open,train_49640,CC-BY-SA-3.0,077013e6dba20e025ef1,077013e6dba20e025ef1,37,128,False
req_0303,knowledge_qa,google_nq_open,train_34275,CC-BY-SA-3.0,0ff8986af9dee5beeca2,0ff8986af9dee5beeca2,37,128,False
req_0304,knowledge_qa,google_nq_open,train_42708,CC-BY-SA-3.0,1411399860de43387692,1411399860de43387692,37,128,False
req_0305,knowledge_qa,google_nq_open,train_84440,CC-BY-SA-3.0,19a599cbba791ebd3824,19a599cbba791ebd3824,37,128,False
req_0306,knowledge_qa,google_nq_open,train_14537,CC-BY-SA-3.0,357b91fbe89c72acfc68,357b91fbe89c72acfc68,37,128,False
req_0307,knowledge_qa,google_nq_open,train_26316,CC-BY-SA-3.0,3ff733197d090df2cf8e,3ff733197d090df2cf8e,37,128,False
req_0308,knowledge_qa,google_nq_open,train_61547,CC-BY-SA-3.0,4372df12eb988fef06a7,4372df12eb988fef06a7,37,128,False
req_0309,knowledge_qa,google_nq_open,train_66512,CC-BY-SA-3.0,485c0f0eecd0c5e16760,485c0f0eecd0c5e16760,37,128,False
req_0310,knowledge_qa,google_nq_open,train_31457,CC-BY-SA-3.0,53cf1e2322985a8dc3ac,53cf1e2322985a8dc3ac,37,128,False
req_0311,knowledge_qa,google_nq_open,train_86077,CC-BY-SA-3.0,56b3f549d84ae34bb5a7,56b3f549d84ae34bb5a7,37,128,False
req_0312,knowledge_qa,google_nq_open,train_42361,CC-BY-SA-3.0,60076873594295492327,60076873594295492327,37,128,False
req_0313,knowledge_qa,google_nq_open,train_8166,CC-BY-SA-3.0,61ec02b9b4d1fb07c34e,61ec02b9b4d1fb07c34e,37,128,False
req_0314,knowledge_qa,google_nq_open,train_35715,CC-BY-SA-3.0,6d81892ef53849fef8a1,6d81892ef53849fef8a1,37,128,False
req_0315,knowledge_qa,google_nq_open,train_80762,CC-BY-SA-3.0,7261c2afaf52966dd725,7261c2afaf52966dd725,37,128,False
req_0316,knowledge_qa,google_nq_open,train_66865,CC-BY-SA-3.0,755d2ae7941a18384cca,755d2ae7941a18384cca,37,128,False
req_0317,knowledge_qa,google_nq_open,train_78102,CC-BY-SA-3.0,78c86a37ea8f8f8901a3,78c86a37ea8f8f8901a3,37,128,False
req_0318,knowledge_qa,google_nq_open,train_80457,CC-BY-SA-3.0,7bef18d9c0061fee3be9,7bef18d9c0061fee3be9,37,128,False
req_0319,knowledge_qa,google_nq_open,train_16148,CC-BY-SA-3.0,7f87e7530138d9696852,7f87e7530138d9696852,37,128,False
req_0320,knowledge_qa,google_nq_open,train_10255,CC-BY-SA-3.0,87343198b242aae26d37,87343198b242aae26d37,37,128,False
req_0321,knowledge_qa,google_nq_open,train_45166,CC-BY-SA-3.0,94b9aec50cd9bdb330a3,94b9aec50cd9bdb330a3,37,128,False
req_0322,knowledge_qa,google_nq_open,train_70107,CC-BY-SA-3.0,9718e5ccaab455da843f,9718e5ccaab455da843f,37,128,False
req_0323,knowledge_qa,google_nq_open,train_26433,CC-BY-SA-3.0,9d9dfda27ee7d2b588d0,9d9dfda27ee7d2b588d0,37,128,False
